source,domain,accuracy,loss
WAL,15,0.98,0.12400312721729279
WAL,16,0.7222222222222222,0.6955313682556152
WAL,17,0.7735849056603774,0.4141765832901001
WAL,18,0.8518518518518519,0.43536388874053955
WAL,19,0.9074074074074074,0.2993375062942505
WAL,20,0.8823529411764706,0.3573417663574219
WAL,21,0.8297872340425532,0.474920392036438
WAL,22,0.8518518518518519,0.3745078444480896
WAL,23,0.8269230769230769,0.3773176372051239
WAL,24,0.9215686274509803,0.3248959481716156
WAL,25,0.8888888888888888,0.3244769275188446
WAL,26,0.9761904761904762,0.25310075283050537
WAL,27,0.8148148148148148,0.4798067808151245
WAL,28,0.8571428571428571,0.26412367820739746
WAL,29,0.8571428571428571,0.5153998136520386
WAL,30,0.86,0.43809524178504944
WAL,31,0.8837209302325582,0.3233676552772522
WAL,32,0.8846153846153846,0.2758127450942993
WAL,33,0.8409090909090909,0.34233343601226807
WAL,34,0.8367346938775511,0.3569093942642212
WAL,35,0.9375,0.2976437509059906
WAL,36,0.9069767441860465,0.3575439453125
WAL,37,0.8571428571428571,0.3436720669269562
WAL,38,0.8936170212765957,0.4622965455055237
WAL,39,0.9444444444444444,0.1646966189146042
WAL,40,0.8409090909090909,0.46303364634513855
WAL,41,0.7777777777777778,0.42871081829071045
WAL,42,0.8043478260869565,0.4357875883579254
WAL,43,0.8809523809523809,0.3391786217689514
WAL,44,0.7857142857142857,0.39492008090019226
WAL,45,0.8653846153846154,0.3485106825828552
WAL,46,0.875,0.34492161870002747
WAL,47,0.7727272727272727,0.4307677447795868
WAL,48,0.8958333333333334,0.3346910774707794
WAL,49,0.9433962264150944,0.29511767625808716
WAL,50,0.9523809523809523,0.2714032828807831
WAL,51,0.7608695652173914,0.5120866894721985
WAL,52,0.9285714285714286,0.24216613173484802
WAL,53,0.875,0.31102702021598816
WAL,54,0.8333333333333334,0.39459139108657837
WAL,55,0.9387755102040817,0.23465803265571594
WAL,56,0.9523809523809523,0.21175888180732727
WAL,57,1.0,0.22081197798252106
WAL,58,0.7894736842105263,0.33350950479507446
WAL,59,0.8837209302325582,0.2886042892932892
WAL,60,0.8085106382978723,0.4402129352092743
WAL,61,0.7446808510638298,0.510292112827301
WAL,62,0.9361702127659575,0.2406713217496872
WAL,63,0.9285714285714286,0.37907475233078003
WAL,64,0.9761904761904762,0.2210552990436554
WAL,65,0.96,0.21794462203979492
WAL,66,0.9285714285714286,0.36312395334243774
WAL,67,0.9761904761904762,0.16027751564979553
WAL,68,0.9767441860465116,0.21817462146282196
WAL,69,0.9523809523809523,0.160192608833313
WAL,70,0.8571428571428571,0.4672858715057373
WAL,71,0.9318181818181818,0.415058434009552
WAL,72,0.9761904761904762,0.1814153641462326
WAL,73,0.926829268292683,0.2945382297039032
WAL,74,1.0,0.22883783280849457
WAL,75,0.9761904761904762,0.22857171297073364
