step,domain,loss,accuracy,f1
0,15,1.1774051666259766,0.525,0.3733333333333333
0,16,1.491494393348694,0.325,0.21246031746031746
0,17,1.3438977956771851,0.3,0.16555555555555554
0,18,1.3838289976119995,0.4,0.2819047619047619
0,19,1.5077677488327026,0.25,0.11444444444444443
0,20,1.4070400238037108,0.3,0.15714285714285717
0,21,1.4505661964416503,0.25,0.10222222222222224
0,22,1.4657153844833375,0.35,0.22079365079365082
0,23,1.3946829319000245,0.275,0.15365079365079365
0,24,1.3463479995727539,0.325,0.21523809523809528
0,25,1.3519381046295167,0.3,0.19801587301587303
0,26,1.5507121324539184,0.3,0.1572222222222222
0,27,1.487760806083679,0.25,0.10222222222222221
0,28,1.2473087310791016,0.5,0.3921428571428572
0,29,1.5820829391479492,0.25,0.1
0,30,1.309939169883728,0.425,0.3005555555555556
0,31,1.2718291282653809,0.4,0.2688095238095238
0,32,1.3848829507827758,0.325,0.2204761904761905
0,33,1.5007793664932252,0.25,0.10666666666666666
0,34,1.0968999147415162,0.525,0.42714285714285716
0,35,1.3349693059921264,0.275,0.138015873015873
0,36,1.5340174436569214,0.3,0.1853968253968254
0,37,1.4494582414627075,0.25,0.1
0,38,1.2725778818130493,0.425,0.34500000000000003
0,39,1.1299692153930665,0.525,0.3833333333333333
0,40,1.414555811882019,0.35,0.24555555555555553
0,41,1.0805149316787719,0.55,0.48357142857142854
0,42,1.5328943252563476,0.275,0.13722222222222222
0,43,1.3691954851150512,0.4,0.27071428571428574
0,44,1.4279365539550781,0.4,0.2761111111111111
0,45,1.5002389907836915,0.275,0.13944444444444443
0,46,1.3462116479873658,0.4,0.27103174603174607
0,47,1.481441903114319,0.5,0.38555555555555554
0,48,1.2213628768920899,0.45,0.34523809523809523
0,49,1.4330218315124512,0.375,0.24555555555555558
0,50,1.3982120275497436,0.325,0.18666666666666665
0,51,1.1959266901016234,0.5,0.4102380952380952
0,52,1.6716782093048095,0.225,0.11166666666666666
0,53,0.9536024570465088,0.625,0.5269047619047619
0,54,1.387342643737793,0.3,0.19805555555555557
0,55,1.2783367156982421,0.325,0.1976984126984127
0,56,1.388868808746338,0.475,0.32047619047619047
0,57,1.3426294565200805,0.4,0.24722222222222223
0,58,0.9865351438522338,0.525,0.44333333333333336
0,59,1.4579965829849244,0.35,0.20388888888888887
0,60,1.4459528923034668,0.275,0.1307936507936508
0,61,1.4825873136520387,0.275,0.13555555555555557
0,62,1.4191277742385864,0.325,0.20555555555555555
0,63,1.3595991611480713,0.4,0.27690476190476193
0,64,1.320011806488037,0.475,0.3485714285714286
0,65,1.1840700507164001,0.35,0.2269047619047619
0,66,1.2476905107498169,0.375,0.2638095238095238
0,67,1.3152204990386962,0.35,0.22246031746031747
0,68,1.4543325424194335,0.275,0.15388888888888888
0,69,1.0961451411247254,0.475,0.37547619047619046
0,70,1.2269477605819703,0.575,0.4819047619047619
0,71,1.383804941177368,0.45,0.33325396825396825
0,72,1.4664499282836914,0.325,0.1933333333333333
0,73,1.4683115005493164,0.35,0.2277777777777778
0,74,1.1503839254379273,0.5392857142857143,0.4214285714285714
0,75,1.3739312887191772,0.55,0.45746031746031746
